Epoch, Winner, WinnerStrategy, Player, Opponent, playerStrategy, opponentStrategy, randomAmount, greedyAmount, heuristicsAmount, shortestChainAmount, doubleDealingAmount
5, None, None, Marta, Magan, shortestChain, heuristic, 0, 0, 33, 40, 27
5, Kirby, heuristic, Kirby, Laurence, heuristic, doubleDealing, 0, 0, 33, 40, 27
5, None, None, Porter, Earl, heuristic, doubleDealing, 0, 0, 34, 40, 26
5, Yuonne, shortestChain, Alice, Yuonne, heuristic, shortestChain, 0, 0, 34, 40, 26
6, None, None, Coleman, Garland, heuristic, heuristic, 0, 0, 33, 41, 26
6, None, None, Artie, Emerson, shortestChain, shortestChain, 0, 0, 33, 41, 26
6, Jerica, heuristic, Jerica, Lisa, heuristic, shortestChain, 0, 0, 33, 41, 26
6, Jewel, doubleDealing, Jewel, Milan, doubleDealing, shortestChain, 0, 0, 34, 40, 26
6, None, None, Jerilyn, Errol, heuristic, heuristic, 0, 0, 34, 39, 27
6, Tinisha, doubleDealing, Tinisha, Delsie, doubleDealing, shortestChain, 0, 0, 34, 39, 27
6, Leticia, shortestChain, Leticia, Ben, shortestChain, shortestChain, 0, 0, 34, 38, 28
6, Chastity, shortestChain, Chastity, Sonny, shortestChain, heuristic, 0, 0, 34, 38, 28
6, Kirby, heuristic, Kirby, Robby, heuristic, heuristic, 0, 0, 33, 39, 28
6, Desmond, heuristic, Desmond, Sachiko, heuristic, doubleDealing, 0, 0, 33, 39, 28
6, Cherelle, heuristic, Hunter, Cherelle, heuristic, heuristic, 0, 0, 34, 39, 27
6, Orlando, doubleDealing, Orlando, Jamey, doubleDealing, shortestChain, 0, 0, 34, 39, 27
6, None, None, Guadalupe, Marybelle, doubleDealing, doubleDealing, 0, 0, 34, 38, 28
6, Courtney, heuristic, Courtney, Sammy, heuristic, heuristic, 0, 0, 34, 38, 28
6, Rudolph, shortestChain, Rudolph, Eugene, shortestChain, heuristic, 0, 0, 34, 38, 28
6, Franklin, doubleDealing, Franklin, Dong, doubleDealing, doubleDealing, 0, 0, 33, 39, 28
6, Roselia, doubleDealing, Roselia, Audria, doubleDealing, doubleDealing, 0, 0, 33, 39, 28
6, Chin, shortestChain, Chin, Yuonne, shortestChain, shortestChain, 0, 0, 33, 39, 28
6, Lasandra, heuristic, Lasandra, Julian, heuristic, shortestChain, 0, 0, 33, 39, 28
6, Stacey, doubleDealing, Elvera, Stacey, shortestChain, doubleDealing, 0, 0, 34, 38, 28
6, Alonso, heuristic, Alonso, Earl, heuristic, doubleDealing, 0, 0, 34, 37, 29
6, Gerry, shortestChain, Gerry, Kermit, shortestChain, shortestChain, 0, 0, 35, 37, 28
6, None, None, Antonietta, Elva, shortestChain, heuristic, 0, 0, 35, 37, 28
6, Mario, shortestChain, Mario, Porter, shortestChain, heuristic, 0, 0, 35, 37, 28
6, Emelina, shortestChain, Emelina, Leila, shortestChain, shortestChain, 0, 0, 34, 38, 28
6, Tyron, doubleDealing, Tyron, Raymundo, doubleDealing, heuristic, 0, 0, 34, 38, 28
6, Shameka, shortestChain, Shameka, Mitzie, shortestChain, shortestChain, 0, 0, 33, 38, 29
6, Darlene, doubleDealing, Darlene, Fallon, doubleDealing, shortestChain, 0, 0, 33, 38, 29
6, Doloris, shortestChain, Doloris, Janelle, shortestChain, shortestChain, 0, 0, 33, 37, 30
6, Chara, doubleDealing, Chara, Pat, doubleDealing, doubleDealing, 0, 0, 33, 37, 30
6, None, None, Lynn, Andres, heuristic, heuristic, 0, 0, 33, 37, 30
6, Bill, shortestChain, Haley, Bill, shortestChain, shortestChain, 0, 0, 33, 37, 30
6, None, None, Merissa, Ernie, shortestChain, doubleDealing, 0, 0, 33, 37, 30
6, Magaly, doubleDealing, Magaly, Jeremy, doubleDealing, doubleDealing, 0, 0, 33, 37, 30
6, Marta, shortestChain, Marta, Ellyn, shortestChain, shortestChain, 0, 0, 33, 37, 30
6, Maura, shortestChain, Maura, Carson, shortestChain, heuristic, 0, 0, 33, 37, 30
6, Lorretta, doubleDealing, Magan, Lorretta, heuristic, doubleDealing, 0, 0, 32, 38, 30
6, Sunny, doubleDealing, Sunny, Melissa, doubleDealing, heuristic, 0, 0, 31, 38, 31
6, Damion, doubleDealing, Damion, Bobby, doubleDealing, doubleDealing, 0, 0, 30, 38, 32
6, None, None, Laurence, Cupid, heuristic, heuristic, 0, 0, 30, 38, 32
6, None, None, Celestine, Creola, doubleDealing, shortestChain, 0, 0, 30, 38, 32
6, Madusa, heuristic, Lashaun, Madusa, shortestChain, heuristic, 0, 0, 30, 38, 32
6, Alice, shortestChain, Alice, Joel, shortestChain, heuristic, 0, 0, 31, 37, 32
6, None, None, Merlin, Sharmaine, shortestChain, shortestChain, 0, 0, 30, 38, 32
6, Lino, heuristic, Lino, Chanda, heuristic, doubleDealing, 0, 0, 30, 38, 32
6, Jay, shortestChain, Jay, Susan, shortestChain, heuristic, 0, 0, 31, 38, 31
6, Thurman, heuristic, Thurman, Kenyatta, heuristic, heuristic, 0, 0, 30, 39, 31
6, Galen, shortestChain, Galen, David, shortestChain, shortestChain, 0, 0, 30, 39, 31
6, Maxine, doubleDealing, Maxine, Andy, doubleDealing, heuristic, 0, 0, 30, 39, 31
6, Alfreda, shortestChain, Alfreda, Sean, shortestChain, shortestChain, 0, 0, 29, 39, 32
7, Jamey, doubleDealing, Jamey, Gerry, doubleDealing, shortestChain, 0, 0, 29, 39, 32
7, None, None, Guadalupe, Emerson, doubleDealing, shortestChain, 0, 0, 29, 38, 33
7, Earl, heuristic, Earl, Lino, heuristic, heuristic, 0, 0, 29, 38, 33
7, None, None, Orlando, Sharmaine, doubleDealing, shortestChain, 0, 0, 29, 38, 33
7, Sonny, shortestChain, Sonny, Pat, shortestChain, doubleDealing, 0, 0, 29, 38, 33
7, Alfreda, shortestChain, Alfreda, Lynn, shortestChain, heuristic, 0, 0, 29, 39, 32
7, Melissa, doubleDealing, Melissa, Emelina, doubleDealing, shortestChain, 0, 0, 28, 40, 32
7, Bobby, doubleDealing, Bobby, Laurence, doubleDealing, heuristic, 0, 0, 28, 39, 33
7, Jay, shortestChain, Jay, Jerica, shortestChain, heuristic, 0, 0, 27, 39, 34
7, None, None, Kenyatta, Magan, heuristic, doubleDealing, 0, 0, 26, 40, 34
7, Milan, doubleDealing, Milan, Rudolph, doubleDealing, shortestChain, 0, 0, 26, 40, 34
7, None, None, Darlene, Thurman, doubleDealing, heuristic, 0, 0, 26, 39, 35
7, Damion, doubleDealing, Coleman, Damion, heuristic, doubleDealing, 0, 0, 26, 39, 35
7, None, None, Roselia, Audria, doubleDealing, doubleDealing, 0, 0, 25, 39, 36
7, None, None, Merlin, Susan, shortestChain, shortestChain, 0, 0, 25, 39, 36
7, Andy, doubleDealing, Andy, Porter, doubleDealing, shortestChain, 0, 0, 25, 39, 36
7, Elvera, doubleDealing, Elvera, Dong, doubleDealing, doubleDealing, 0, 0, 25, 38, 37
7, Sammy, heuristic, Sammy, Madusa, heuristic, heuristic, 0, 0, 25, 38, 37
7, Marta, shortestChain, Sachiko, Marta, heuristic, shortestChain, 0, 0, 25, 38, 37
7, Tinisha, doubleDealing, Tinisha, Ellyn, doubleDealing, shortestChain, 0, 0, 24, 39, 37
7, Leticia, shortestChain, Leticia, Chastity, shortestChain, shortestChain, 0, 0, 24, 38, 38
7, Haley, shortestChain, Haley, Antonietta, shortestChain, shortestChain, 0, 0, 24, 38, 38
7, Stacey, doubleDealing, Stacey, Errol, doubleDealing, heuristic, 0, 0, 24, 38, 38
7, None, None, Lisa, Joel, heuristic, shortestChain, 0, 0, 23, 38, 39
7, Jewel, doubleDealing, Jewel, Shameka, doubleDealing, shortestChain, 0, 0, 23, 38, 39
7, None, None, Artie, Ernie, shortestChain, doubleDealing, 0, 0, 23, 37, 40
7, Magaly, doubleDealing, Magaly, Maura, doubleDealing, shortestChain, 0, 0, 23, 37, 40
7, None, None, Doloris, Garland, shortestChain, heuristic, 0, 0, 23, 36, 41
7, None, None, Desmond, Raymundo, heuristic, doubleDealing, 0, 0, 23, 36, 41
7, Sunny, doubleDealing, Sunny, Sean, doubleDealing, shortestChain, 0, 0, 23, 36, 41
7, Janelle, shortestChain, Janelle, Merissa, shortestChain, shortestChain, 0, 0, 23, 35, 42
7, Chara, doubleDealing, Chara, Fallon, doubleDealing, doubleDealing, 0, 0, 23, 35, 42
7, None, None, Ben, Cherelle, shortestChain, heuristic, 0, 0, 23, 35, 42
7, Galen, shortestChain, Galen, Hunter, shortestChain, heuristic, 0, 0, 23, 35, 42
7, Courtney, heuristic, Courtney, Celestine, heuristic, doubleDealing, 0, 0, 22, 36, 42
7, None, None, David, Mitzie, shortestChain, shortestChain, 0, 0, 23, 36, 41
7, Lorretta, doubleDealing, Lorretta, Eugene, doubleDealing, shortestChain, 0, 0, 23, 36, 41
7, Kermit, shortestChain, Kermit, Bill, shortestChain, shortestChain, 0, 0, 23, 35, 42
7, Marybelle, doubleDealing, Marybelle, Lashaun, doubleDealing, heuristic, 0, 0, 23, 35, 42
7, Julian, heuristic, Julian, Elva, heuristic, heuristic, 0, 0, 22, 35, 43
7, Leila, shortestChain, Leila, Alice, shortestChain, shortestChain, 0, 0, 22, 35, 43
7, Chin, shortestChain, Chin, Robby, shortestChain, heuristic, 0, 0, 22, 35, 43
7, None, None, Mario, Chanda, shortestChain, heuristic, 0, 0, 21, 36, 43
7, None, None, Cupid, Franklin, heuristic, doubleDealing, 0, 0, 21, 36, 43
7, Jeremy, doubleDealing, Jerilyn, Jeremy, heuristic, doubleDealing, 0, 0, 21, 36, 43
7, None, None, Creola, Delsie, shortestChain, doubleDealing, 0, 0, 20, 36, 44
7, Carson, shortestChain, Carson, Tyron, shortestChain, doubleDealing, 0, 0, 20, 36, 44
7, None, None, Kirby, Maxine, heuristic, doubleDealing, 0, 0, 20, 37, 43
7, None, None, Lasandra, Yuonne, heuristic, shortestChain, 0, 0, 20, 37, 43
7, None, None, Alonso, Andres, heuristic, heuristic, 0, 0, 20, 37, 43
8, Jay, shortestChain, Jay, Yuonne, shortestChain, shortestChain, 0, 0, 20, 37, 43
8, None, None, Marybelle, Courtney, doubleDealing, heuristic, 0, 0, 20, 37, 43
8, None, None, Garland, Porter, heuristic, doubleDealing, 0, 0, 20, 37, 43
8, Sunny, doubleDealing, Sunny, Celestine, doubleDealing, heuristic, 0, 0, 20, 37, 43
8, Ernie, doubleDealing, Ernie, Magan, doubleDealing, doubleDealing, 0, 0, 19, 37, 44
8, Sharmaine, shortestChain, Cherelle, Sharmaine, heuristic, shortestChain, 0, 0, 19, 37, 44
8, Stacey, doubleDealing, Stacey, Bill, doubleDealing, shortestChain, 0, 0, 18, 38, 44
8, Milan, doubleDealing, Milan, Leila, doubleDealing, shortestChain, 0, 0, 18, 37, 45
8, Lasandra, heuristic, Lasandra, Desmond, heuristic, heuristic, 0, 0, 18, 36, 46
8, Earl, heuristic, Earl, Raymundo, heuristic, doubleDealing, 0, 0, 18, 36, 46
8, Marta, shortestChain, Marta, Cupid, shortestChain, heuristic, 0, 0, 19, 36, 45
8, Merissa, shortestChain, Merissa, Andres, shortestChain, heuristic, 0, 0, 18, 37, 45
8, Jerica, shortestChain, Jerica, Damion, shortestChain, doubleDealing, 0, 0, 17, 38, 45
8, None, None, Tyron, Eugene, shortestChain, doubleDealing, 0, 0, 17, 39, 44
8, None, None, Janelle, Leticia, shortestChain, shortestChain, 0, 0, 17, 39, 44
8, Lisa, heuristic, Lisa, Melissa, heuristic, doubleDealing, 0, 0, 17, 39, 44
8, None, None, Delsie, Maxine, doubleDealing, doubleDealing, 0, 0, 18, 39, 43
8, None, None, Lynn, Jewel, shortestChain, doubleDealing, 0, 0, 18, 39, 43
8, None, None, Franklin, Susan, doubleDealing, shortestChain, 0, 0, 18, 39, 43
8, None, None, Ellyn, Bobby, doubleDealing, doubleDealing, 0, 0, 18, 39, 43
8, Thurman, heuristic, Robby, Thurman, shortestChain, heuristic, 0, 0, 18, 39, 43
8, Tinisha, doubleDealing, Tinisha, Emelina, doubleDealing, doubleDealing, 0, 0, 19, 38, 43
8, None, None, Doloris, Creola, shortestChain, shortestChain, 0, 0, 19, 38, 43
8, Laurence, doubleDealing, Laurence, Chin, doubleDealing, shortestChain, 0, 0, 19, 38, 43
8, None, None, Carson, Madusa, shortestChain, heuristic, 0, 0, 19, 37, 44
8, Fallon, doubleDealing, Fallon, Elvera, doubleDealing, doubleDealing, 0, 0, 19, 37, 44
8, Galen, shortestChain, Galen, Lorretta, shortestChain, doubleDealing, 0, 0, 19, 37, 44
8, Sachiko, shortestChain, Sachiko, Magaly, shortestChain, doubleDealing, 0, 0, 19, 38, 43
8, None, None, Errol, Andy, doubleDealing, doubleDealing, 0, 0, 19, 39, 42
8, Alice, shortestChain, Alice, Haley, shortestChain, shortestChain, 0, 0, 19, 39, 42
8, Mitzie, shortestChain, Mitzie, Alfreda, shortestChain, shortestChain, 0, 0, 19, 39, 42
8, David, shortestChain, David, Merlin, shortestChain, shortestChain, 0, 0, 19, 39, 42
8, Joel, shortestChain, Joel, Jamey, shortestChain, doubleDealing, 0, 0, 19, 39, 42
8, Alonso, heuristic, Alonso, Pat, heuristic, shortestChain, 0, 0, 19, 40, 41
8, Roselia, doubleDealing, Roselia, Jeremy, doubleDealing, doubleDealing, 0, 0, 20, 39, 41
8, None, None, Kirby, Guadalupe, heuristic, doubleDealing, 0, 0, 20, 39, 41
8, Shameka, doubleDealing, Sonny, Shameka, shortestChain, doubleDealing, 0, 0, 20, 39, 41
8, Emerson, shortestChain, Emerson, Kenyatta, shortestChain, heuristic, 0, 0, 20, 38, 42
8, Coleman, doubleDealing, Coleman, Kermit, doubleDealing, shortestChain, 0, 0, 19, 39, 42
8, Orlando, doubleDealing, Orlando, Chanda, doubleDealing, heuristic, 0, 0, 19, 38, 43
8, None, None, Hunter, Rudolph, shortestChain, doubleDealing, 0, 0, 18, 38, 44
8, Gerry, doubleDealing, Gerry, Sean, doubleDealing, doubleDealing, 0, 0, 18, 38, 44
8, Antonietta, shortestChain, Antonietta, Jerilyn, shortestChain, doubleDealing, 0, 0, 18, 38, 44
8, None, None, Chastity, Lashaun, shortestChain, doubleDealing, 0, 0, 18, 39, 43
8, Chara, doubleDealing, Chara, Julian, doubleDealing, heuristic, 0, 0, 18, 39, 43
8, Sammy, heuristic, Sammy, Darlene, heuristic, doubleDealing, 0, 0, 17, 39, 44
8, None, None, Audria, Elva, doubleDealing, heuristic, 0, 0, 18, 39, 43
8, None, None, Lino, Artie, heuristic, shortestChain, 0, 0, 18, 39, 43
8, Dong, doubleDealing, Dong, Mario, doubleDealing, shortestChain, 0, 0, 18, 39, 43
8, Ben, shortestChain, Ben, Maura, shortestChain, doubleDealing, 0, 0, 18, 38, 44
9, None, None, Yuonne, Audria, shortestChain, doubleDealing, 0, 0, 18, 39, 43
9, Rudolph, doubleDealing, Rudolph, Fallon, doubleDealing, doubleDealing, 0, 0, 18, 39, 43
9, Tinisha, doubleDealing, Tinisha, Lino, doubleDealing, heuristic, 0, 0, 18, 39, 43
9, Doloris, shortestChain, Doloris, Ellyn, shortestChain, doubleDealing, 0, 0, 17, 39, 44
9, Cupid, shortestChain, Cupid, Jerilyn, shortestChain, shortestChain, 0, 0, 17, 40, 43
9, Magan, doubleDealing, Magan, Jay, doubleDealing, shortestChain, 0, 0, 17, 40, 43
9, Andres, shortestChain, Andres, Porter, shortestChain, doubleDealing, 0, 0, 17, 39, 44
9, Chara, doubleDealing, Chara, Damion, doubleDealing, shortestChain, 0, 0, 17, 40, 43
9, None, None, Bill, Janelle, doubleDealing, shortestChain, 0, 0, 17, 39, 44
9, Lashaun, doubleDealing, Lashaun, Eugene, doubleDealing, doubleDealing, 0, 0, 17, 39, 44
9, Emerson, shortestChain, Emerson, Maura, shortestChain, shortestChain, 0, 0, 17, 39, 44
9, David, shortestChain, David, Ernie, shortestChain, doubleDealing, 0, 0, 17, 39, 44
9, Laurence, doubleDealing, Laurence, Sunny, doubleDealing, doubleDealing, 0, 0, 17, 40, 43
9, None, None, Dong, Ben, doubleDealing, shortestChain, 0, 0, 17, 40, 43
9, Melissa, heuristic, Melissa, Jerica, heuristic, shortestChain, 0, 0, 17, 40, 43
9, Celestine, doubleDealing, Celestine, Lisa, doubleDealing, heuristic, 0, 0, 18, 39, 43
9, None, None, Marta, Bobby, shortestChain, doubleDealing, 0, 0, 17, 39, 44
9, Haley, shortestChain, Haley, Magaly, shortestChain, shortestChain, 0, 0, 17, 39, 44
9, Joel, shortestChain, Joel, Jeremy, shortestChain, doubleDealing, 0, 0, 17, 39, 44
9, None, None, Hunter, Artie, shortestChain, shortestChain, 0, 0, 17, 40, 43
9, None, None, Kirby, Antonietta, heuristic, shortestChain, 0, 0, 17, 40, 43
9, Mitzie, shortestChain, Mitzie, Delsie, shortestChain, doubleDealing, 0, 0, 17, 40, 43
9, Thurman, heuristic, Thurman, Sharmaine, heuristic, shortestChain, 0, 0, 17, 41, 42
9, None, None, Susan, Orlando, shortestChain, doubleDealing, 0, 0, 18, 40, 42
9, Lasandra, heuristic, Lasandra, Guadalupe, heuristic, doubleDealing, 0, 0, 18, 40, 42
9, Alonso, heuristic, Alonso, Tyron, heuristic, shortestChain, 0, 0, 19, 40, 41
9, Elva, heuristic, Chin, Elva, doubleDealing, heuristic, 0, 0, 20, 39, 41
9, Alfreda, shortestChain, Courtney, Alfreda, heuristic, shortestChain, 0, 0, 21, 39, 40
9, None, None, Sonny, Chanda, doubleDealing, doubleDealing, 0, 0, 20, 40, 40
9, Leila, doubleDealing, Leila, Alice, doubleDealing, shortestChain, 0, 0, 20, 40, 40
9, Stacey, doubleDealing, Stacey, Mario, doubleDealing, doubleDealing, 0, 0, 20, 39, 41
9, None, None, Garland, Errol, heuristic, doubleDealing, 0, 0, 20, 39, 41
9, Lorretta, shortestChain, Lorretta, Merissa, shortestChain, shortestChain, 0, 0, 20, 39, 41
9, Coleman, doubleDealing, Coleman, Merlin, doubleDealing, shortestChain, 0, 0, 20, 39, 41
9, Maxine, doubleDealing, Maxine, Earl, doubleDealing, heuristic, 0, 0, 20, 38, 42
9, Jamey, shortestChain, Jamey, Andy, shortestChain, doubleDealing, 0, 0, 19, 38, 43
9, Elvera, doubleDealing, Elvera, Darlene, doubleDealing, heuristic, 0, 0, 19, 39, 42
9, None, None, Marybelle, Gerry, doubleDealing, doubleDealing, 0, 0, 18, 39, 43
9, None, None, Sachiko, Madusa, shortestChain, heuristic, 0, 0, 18, 39, 43
9, Creola, shortestChain, Raymundo, Creola, heuristic, shortestChain, 0, 0, 18, 39, 43
9, Kermit, doubleDealing, Kermit, Robby, doubleDealing, heuristic, 0, 0, 17, 40, 43
9, Julian, doubleDealing, Julian, Galen, doubleDealing, shortestChain, 0, 0, 16, 40, 44
9, Emelina, doubleDealing, Emelina, Sammy, doubleDealing, heuristic, 0, 0, 16, 39, 45
9, Desmond, heuristic, Desmond, Chastity, heuristic, shortestChain, 0, 0, 15, 39, 46
9, Carson, shortestChain, Carson, Milan, shortestChain, doubleDealing, 0, 0, 16, 38, 46
9, Kenyatta, shortestChain, Kenyatta, Shameka, shortestChain, doubleDealing, 0, 0, 16, 39, 45
9, Franklin, doubleDealing, Franklin, Jewel, doubleDealing, doubleDealing, 0, 0, 16, 40, 44
9, Sean, doubleDealing, Sean, Leticia, doubleDealing, shortestChain, 0, 0, 16, 40, 44
9, None, None, Roselia, Lynn, doubleDealing, shortestChain, 0, 0, 16, 39, 45
9, Cherelle, shortestChain, Cherelle, Pat, shortestChain, heuristic, 0, 0, 16, 39, 45
10, Susan, shortestChain, Susan, Tinisha, shortestChain, doubleDealing, 0, 0, 15, 40, 45
10, None, None, Guadalupe, Leticia, heuristic, doubleDealing, 0, 0, 15, 41, 44
10, Kirby, heuristic, Ben, Kirby, shortestChain, heuristic, 0, 0, 15, 41, 44
10, Haley, shortestChain, Haley, Kermit, shortestChain, doubleDealing, 0, 0, 16, 40, 44
10, None, None, Raymundo, Rudolph, shortestChain, doubleDealing, 0, 0, 16, 41, 43
10, None, None, Merissa, Hunter, shortestChain, shortestChain, 0, 0, 16, 41, 43
10, Lisa, doubleDealing, Lisa, Lynn, doubleDealing, shortestChain, 0, 0, 16, 41, 43
10, Audria, doubleDealing, Audria, Jerica, doubleDealing, heuristic, 0, 0, 16, 40, 44
10, Roselia, doubleDealing, Roselia, Marta, doubleDealing, shortestChain, 0, 0, 15, 40, 45
10, Sachiko, shortestChain, Sachiko, Yuonne, shortestChain, shortestChain, 0, 0, 15, 39, 46
10, None, None, Mario, Cupid, doubleDealing, shortestChain, 0, 0, 15, 39, 46
10, Andres, shortestChain, Andres, Emerson, shortestChain, shortestChain, 0, 0, 15, 39, 46
10, Thurman, heuristic, Thurman, Dong, heuristic, doubleDealing, 0, 0, 15, 39, 46
10, Kenyatta, shortestChain, Kenyatta, Desmond, shortestChain, heuristic, 0, 0, 16, 39, 45
10, None, None, Earl, Eugene, doubleDealing, doubleDealing, 0, 0, 15, 40, 45
10, Errol, doubleDealing, Errol, Marybelle, doubleDealing, doubleDealing, 0, 0, 15, 40, 45
10, None, None, Merlin, Emelina, doubleDealing, doubleDealing, 0, 0, 15, 40, 45
10, Robby, doubleDealing, Robby, Tyron, doubleDealing, heuristic, 0, 0, 15, 40, 45
10, Creola, shortestChain, Creola, Antonietta, shortestChain, shortestChain, 0, 0, 14, 40, 46
10, None, None, Sharmaine, Alfreda, heuristic, shortestChain, 0, 0, 14, 40, 46
10, None, None, Magaly, Madusa, shortestChain, heuristic, 0, 0, 14, 40, 46
10, Doloris, shortestChain, Doloris, Gerry, shortestChain, doubleDealing, 0, 0, 14, 40, 46
10, None, None, Lorretta, Janelle, shortestChain, shortestChain, 0, 0, 14, 41, 45
10, Laurence, doubleDealing, Laurence, Alonso, doubleDealing, heuristic, 0, 0, 14, 41, 45
10, Porter, shortestChain, Porter, Coleman, shortestChain, doubleDealing, 0, 0, 13, 41, 46
10, Jeremy, shortestChain, Jeremy, Artie, shortestChain, shortestChain, 0, 0, 13, 42, 45
10, Leila, doubleDealing, Leila, Chin, doubleDealing, heuristic, 0, 0, 13, 42, 45
10, Elvera, doubleDealing, Elvera, Jamey, doubleDealing, shortestChain, 0, 0, 12, 42, 46
10, Elva, heuristic, Melissa, Elva, heuristic, heuristic, 0, 0, 12, 41, 47
10, None, None, Chara, Maura, doubleDealing, shortestChain, 0, 0, 12, 41, 47
10, Lashaun, doubleDealing, Lashaun, Andy, doubleDealing, shortestChain, 0, 0, 12, 41, 47
10, Orlando, doubleDealing, Orlando, Chanda, doubleDealing, doubleDealing, 0, 0, 12, 40, 48
10, Franklin, doubleDealing, Franklin, Delsie, doubleDealing, shortestChain, 0, 0, 12, 40, 48
10, None, None, Sonny, Milan, doubleDealing, shortestChain, 0, 0, 12, 39, 49
10, None, None, Alice, Darlene, doubleDealing, doubleDealing, 0, 0, 12, 39, 49
10, Jay, doubleDealing, Jay, David, doubleDealing, shortestChain, 0, 0, 12, 39, 49
10, None, None, Lasandra, Ernie, heuristic, shortestChain, 0, 0, 12, 38, 50
10, Garland, heuristic, Garland, Sunny, heuristic, doubleDealing, 0, 0, 12, 38, 50
10, Joel, shortestChain, Joel, Cherelle, shortestChain, shortestChain, 0, 0, 13, 38, 49
10, Galen, doubleDealing, Galen, Chastity, doubleDealing, heuristic, 0, 0, 13, 38, 49
10, Stacey, doubleDealing, Stacey, Celestine, doubleDealing, doubleDealing, 0, 0, 12, 38, 50
10, Magan, doubleDealing, Magan, Sean, doubleDealing, doubleDealing, 0, 0, 12, 38, 50
10, Julian, doubleDealing, Julian, Bill, doubleDealing, doubleDealing, 0, 0, 12, 38, 50
10, Shameka, shortestChain, Shameka, Ellyn, shortestChain, shortestChain, 0, 0, 12, 38, 50
10, None, None, Jewel, Fallon, doubleDealing, doubleDealing, 0, 0, 12, 38, 50
10, None, None, Mitzie, Sammy, shortestChain, doubleDealing, 0, 0, 12, 38, 50
10, Maxine, doubleDealing, Maxine, Bobby, doubleDealing, doubleDealing, 0, 0, 12, 38, 50
10, Courtney, shortestChain, Courtney, Jerilyn, shortestChain, shortestChain, 0, 0, 12, 38, 50
10, Pat, shortestChain, Pat, Carson, shortestChain, shortestChain, 0, 0, 12, 38, 50
10, None, None, Lino, Damion, doubleDealing, doubleDealing, 0, 0, 12, 38, 50
11, Gerry, shortestChain, Gerry, Antonietta, shortestChain, shortestChain, 0, 0, 12, 38, 50
11, None, None, Lashaun, Maura, doubleDealing, shortestChain, 0, 0, 12, 38, 50
11, Marta, doubleDealing, Marta, David, doubleDealing, doubleDealing, 0, 0, 12, 38, 50
11, Elva, heuristic, Elva, Leticia, heuristic, doubleDealing, 0, 0, 12, 38, 50
11, Jamey, doubleDealing, Jamey, Porter, doubleDealing, shortestChain, 0, 0, 13, 38, 49
11, Emerson, shortestChain, Emerson, Merissa, shortestChain, shortestChain, 0, 0, 13, 37, 50
11, Doloris, shortestChain, Doloris, Raymundo, shortestChain, shortestChain, 0, 0, 13, 37, 50
11, None, None, Ellyn, Alice, shortestChain, doubleDealing, 0, 0, 13, 37, 50
11, Damion, doubleDealing, Lasandra, Damion, heuristic, doubleDealing, 0, 0, 13, 37, 50
11, None, None, Sachiko, Laurence, shortestChain, doubleDealing, 0, 0, 12, 37, 51
11, Maxine, doubleDealing, Maxine, Jerica, doubleDealing, doubleDealing, 0, 0, 12, 37, 51
11, Cherelle, shortestChain, Cherelle, Alfreda, shortestChain, shortestChain, 0, 0, 12, 37, 51
11, None, None, Jay, Emelina, doubleDealing, doubleDealing, 0, 0, 12, 37, 51
11, Sharmaine, heuristic, Sharmaine, Lino, heuristic, doubleDealing, 0, 0, 12, 37, 51
11, Creola, shortestChain, Creola, Delsie, shortestChain, doubleDealing, 0, 0, 13, 37, 50
11, Ben, heuristic, Ben, Tyron, heuristic, doubleDealing, 0, 0, 13, 38, 49
11, Jewel, doubleDealing, Jewel, Desmond, doubleDealing, shortestChain, 0, 0, 14, 38, 48
11, Kermit, shortestChain, Marybelle, Kermit, doubleDealing, shortestChain, 0, 0, 14, 37, 49
11, None, None, Bobby, Courtney, doubleDealing, shortestChain, 0, 0, 14, 38, 48
11, Orlando, doubleDealing, Orlando, Elvera, doubleDealing, doubleDealing, 0, 0, 14, 38, 48
11, None, None, Sunny, Alonso, heuristic, doubleDealing, 0, 0, 14, 38, 48
11, Lynn, doubleDealing, Lynn, Stacey, doubleDealing, doubleDealing, 0, 0, 14, 38, 48
11, None, None, Carson, Fallon, shortestChain, doubleDealing, 0, 0, 14, 38, 48
11, Sonny, doubleDealing, Sonny, Andres, doubleDealing, shortestChain, 0, 0, 14, 38, 48
11, Roselia, doubleDealing, Lisa, Roselia, doubleDealing, doubleDealing, 0, 0, 14, 37, 49
11, Garland, heuristic, Garland, Jeremy, heuristic, shortestChain, 0, 0, 14, 37, 49
11, Errol, doubleDealing, Errol, Sammy, doubleDealing, doubleDealing, 0, 0, 15, 36, 49
11, None, None, Andy, Pat, doubleDealing, shortestChain, 0, 0, 15, 36, 49
11, None, None, Cupid, Shameka, shortestChain, shortestChain, 0, 0, 15, 36, 49
11, Artie, shortestChain, Artie, Madusa, shortestChain, heuristic, 0, 0, 15, 36, 49
11, Julian, doubleDealing, Julian, Earl, doubleDealing, doubleDealing, 0, 0, 14, 37, 49
11, Darlene, doubleDealing, Darlene, Chastity, doubleDealing, doubleDealing, 0, 0, 14, 37, 49
11, Galen, doubleDealing, Galen, Celestine, doubleDealing, doubleDealing, 0, 0, 14, 37, 49
11, Thurman, heuristic, Thurman, Joel, heuristic, shortestChain, 0, 0, 14, 37, 49
11, Janelle, shortestChain, Janelle, Eugene, shortestChain, doubleDealing, 0, 0, 15, 36, 49
